DBN,school_year,family_q36_pct_satisfied,family_q36_pct_satisfied_label
01M448,2024-25,98.0,98.0% of families satisfied with their child's education
01M450,2024-25,97.0,97.0% of families satisfied with their child's education
01M458,2024-25,100.0,100.0% of families satisfied with their child's education
01M515,2024-25,99.0,99.0% of families satisfied with their child's education
01M539,2024-25,97.0,97.0% of families satisfied with their child's education
01M650,2024-25,100.0,100.0% of families satisfied with their child's education
01M696,2024-25,94.0,94.0% of families satisfied with their child's education
01M839,2024-25,86.0,86.0% of families satisfied with their child's education
02M001,2024-25,99.0,99.0% of families satisfied with their child's education
02M002,2024-25,96.0,96.0% of families satisfied with their child's education
02M003,2024-25,90.0,90.0% of families satisfied with their child's education
02M006,2024-25,96.0,96.0% of families satisfied with their child's education
02M011,2024-25,96.0,96.0% of families satisfied with their child's education
02M033,2024-25,96.0,96.0% of families satisfied with their child's education
02M040,2024-25,96.0,96.0% of families satisfied with their child's education
02M041,2024-25,98.0,98.0% of families satisfied with their child's education
02M042,2024-25,96.0,96.0% of families satisfied with their child's education
02M047,2024-25,100.0,100.0% of families satisfied with their child's education
02M051,2024-25,96.0,96.0% of families satisfied with their child's education
02M059,2024-25,96.0,96.0% of families satisfied with their child's education
02M077,2024-25,100.0,100.0% of families satisfied with their child's education
02M089,2024-25,95.0,95.0% of families satisfied with their child's education
02M104,2024-25,92.0,92.0% of families satisfied with their child's education
02M111,2024-25,94.0,94.0% of families satisfied with their child's education
02M114,2024-25,97.0,97.0% of families satisfied with their child's education
02M116,2024-25,93.0,93.0% of families satisfied with their child's education
02M124,2024-25,96.0,96.0% of families satisfied with their child's education
02M126,2024-25,96.0,96.0% of families satisfied with their child's education
02M130,2024-25,94.0,94.0% of families satisfied with their child's education
02M131,2024-25,95.0,95.0% of families satisfied with their child's education
02M135,2024-25,93.0,93.0% of families satisfied with their child's education
02M139,2024-25,100.0,100.0% of families satisfied with their child's education
02M150,2024-25,98.0,98.0% of families satisfied with their child's education
02M151,2024-25,96.0,96.0% of families satisfied with their child's education
02M158,2024-25,94.0,94.0% of families satisfied with their child's education
02M167,2024-25,90.0,90.0% of families satisfied with their child's education
02M177,2024-25,99.0,99.0% of families satisfied with their child's education
02M183,2024-25,99.0,99.0% of families satisfied with their child's education
02M198,2024-25,98.0,98.0% of families satisfied with their child's education
02M212,2024-25,96.0,96.0% of families satisfied with their child's education
02M217,2024-25,94.0,94.0% of families satisfied with their child's education
02M225,2024-25,90.0,90.0% of families satisfied with their child's education
02M234,2024-25,94.0,94.0% of families satisfied with their child's education
02M255,2024-25,96.0,96.0% of families satisfied with their child's education
02M260,2024-25,91.0,91.0% of families satisfied with their child's education
02M267,2024-25,92.0,92.0% of families satisfied with their child's education
02M276,2024-25,89.0,89.0% of families satisfied with their child's education
02M280,2024-25,94.0,94.0% of families satisfied with their child's education
02M281,2024-25,95.0,95.0% of families satisfied with their child's education
02M282,2024-25,96.0,96.0% of families satisfied with their child's education
02M288,2024-25,98.0,98.0% of families satisfied with their child's education
02M289,2024-25,94.0,94.0% of families satisfied with their child's education
02M290,2024-25,97.0,97.0% of families satisfied with their child's education
02M294,2024-25,96.0,96.0% of families satisfied with their child's education
02M296,2024-25,87.0,87.0% of families satisfied with their child's education
02M297,2024-25,90.0,90.0% of families satisfied with their child's education
02M298,2024-25,95.0,95.0% of families satisfied with their child's education
02M300,2024-25,95.0,95.0% of families satisfied with their child's education
02M303,2024-25,93.0,93.0% of families satisfied with their child's education
02M305,2024-25,98.0,98.0% of families satisfied with their child's education
02M308,2024-25,88.0,88.0% of families satisfied with their child's education
02M312,2024-25,95.0,95.0% of families satisfied with their child's education
02M313,2024-25,98.0,98.0% of families satisfied with their child's education
02M316,2024-25,98.0,98.0% of families satisfied with their child's education
02M340,2024-25,93.0,93.0% of families satisfied with their child's education
02M343,2024-25,94.0,94.0% of families satisfied with their child's education
02M347,2024-25,63.0,63.0% of families satisfied with their child's education
02M374,2024-25,92.0,92.0% of families satisfied with their child's education
02M376,2024-25,96.0,96.0% of families satisfied with their child's education
02M392,2024-25,98.0,98.0% of families satisfied with their child's education
02M393,2024-25,93.0,93.0% of families satisfied with their child's education
02M394,2024-25,97.0,97.0% of families satisfied with their child's education
02M395,2024-25,88.0,88.0% of families satisfied with their child's education
02M397,2024-25,94.0,94.0% of families satisfied with their child's education
02M399,2024-25,83.0,83.0% of families satisfied with their child's education
02M400,2024-25,97.0,97.0% of families satisfied with their child's education
02M407,2024-25,95.0,95.0% of families satisfied with their child's education
02M408,2024-25,93.0,93.0% of families satisfied with their child's education
02M411,2024-25,99.0,99.0% of families satisfied with their child's education
02M412,2024-25,94.0,94.0% of families satisfied with their child's education
02M413,2024-25,97.0,97.0% of families satisfied with their child's education
02M414,2024-25,96.0,96.0% of families satisfied with their child's education
02M416,2024-25,97.0,97.0% of families satisfied with their child's education
02M418,2024-25,98.0,98.0% of families satisfied with their child's education
02M419,2024-25,88.0,88.0% of families satisfied with their child's education
02M420,2024-25,94.0,94.0% of families satisfied with their child's education
02M422,2024-25,92.0,92.0% of families satisfied with their child's education
02M425,2024-25,100.0,100.0% of families satisfied with their child's education
02M427,2024-25,91.0,91.0% of families satisfied with their child's education
02M432,2024-25,96.0,96.0% of families satisfied with their child's education
02M437,2024-25,71.0,71.0% of families satisfied with their child's education
02M438,2024-25,95.0,95.0% of families satisfied with their child's education
02M439,2024-25,91.0,91.0% of families satisfied with their child's education
02M442,2024-25,97.0,97.0% of families satisfied with their child's education
02M449,2024-25,98.0,98.0% of families satisfied with their child's education
02M459,2024-25,98.0,98.0% of families satisfied with their child's education
02M475,2024-25,95.0,95.0% of families satisfied with their child's education
02M489,2024-25,97.0,97.0% of families satisfied with their child's education
02M500,2024-25,100.0,100.0% of families satisfied with their child's education
02M507,2024-25,100.0,100.0% of families satisfied with their child's education
02M519,2024-25,95.0,95.0% of families satisfied with their child's education
02M520,2024-25,78.0,78.0% of families satisfied with their child's education
02M527,2024-25,98.0,98.0% of families satisfied with their child's education
02M529,2024-25,100.0,100.0% of families satisfied with their child's education
02M531,2024-25,95.0,95.0% of families satisfied with their child's education
02M533,2024-25,95.0,95.0% of families satisfied with their child's education
02M534,2024-25,94.0,94.0% of families satisfied with their child's education
02M542,2024-25,95.0,95.0% of families satisfied with their child's education
02M543,2024-25,95.0,95.0% of families satisfied with their child's education
