DBN,school_year,school_type,safety_climate_rating,safety_climate_rating_label,safety_pct_positive,safety_pct_positive_label
04M171,2024-25,EMS,,Rating not available,,Data not available
04M182,2024-25,EMS,Good,Safety & School Climate: Good,94.0,94.0% responded positively to safety questions
04M206,2024-25,EMS,Fair,Safety & School Climate: Fair,62.0,62.0% responded positively to safety questions
04M224,2024-25,EMS,Good,Safety & School Climate: Good,66.0,66.0% responded positively to safety questions
04M372,2024-25,EMS,Fair,Safety & School Climate: Fair,66.0,66.0% responded positively to safety questions
04M375,2024-25,EMS,Fair,Safety & School Climate: Fair,56.0,56.0% responded positively to safety questions
04M377,2024-25,EMS,Fair,Safety & School Climate: Fair,60.0,60.0% responded positively to safety questions
04M497,2024-25,EMS,Excellent,Safety & School Climate: Excellent,87.0,87.0% responded positively to safety questions
04M825,2024-25,EMS,Fair,Safety & School Climate: Fair,68.0,68.0% responded positively to safety questions
04M964,2024-25,EMS,Fair,Safety & School Climate: Fair,62.0,62.0% responded positively to safety questions
05M030,2024-25,EMS,Fair,Safety & School Climate: Fair,65.0,65.0% responded positively to safety questions
05M036,2024-25,EMS,Fair,Safety & School Climate: Fair,88.0,88.0% responded positively to safety questions
05M046,2024-25,EMS,Good,Safety & School Climate: Good,63.0,63.0% responded positively to safety questions
05M092,2024-25,EMS,Needs Improvement,Safety & School Climate: Needs Improvement,65.0,65.0% responded positively to safety questions
05M123,2024-25,EMS,Fair,Safety & School Climate: Fair,59.0,59.0% responded positively to safety questions
05M125,2024-25,EMS,Good,Safety & School Climate: Good,95.0,95.0% responded positively to safety questions
05M129,2024-25,EMS,,Rating not available,,Data not available
05M133,2024-25,EMS,Excellent,Safety & School Climate: Excellent,88.0,88.0% responded positively to safety questions
05M148,2024-25,EMS,Good,Safety & School Climate: Good,76.0,76.0% responded positively to safety questions
05M154,2024-25,EMS,Good,Safety & School Climate: Good,79.0,79.0% responded positively to safety questions
05M161,2024-25,EMS,Good,Safety & School Climate: Good,69.0,69.0% responded positively to safety questions
05M175,2024-25,EMS,Good,Safety & School Climate: Good,86.0,86.0% responded positively to safety questions
05M194,2024-25,EMS,Fair,Safety & School Climate: Fair,62.0,62.0% responded positively to safety questions
05M197,2024-25,EMS,Fair,Safety & School Climate: Fair,76.0,76.0% responded positively to safety questions
05M200,2024-25,EMS,Fair,Safety & School Climate: Fair,52.0,52.0% responded positively to safety questions
05M286,2024-25,EMS,Fair,Safety & School Climate: Fair,73.0,73.0% responded positively to safety questions
05M318,2024-25,EMS,Fair,Safety & School Climate: Fair,77.0,77.0% responded positively to safety questions
05M362,2024-25,EMS,Good,Safety & School Climate: Good,71.0,71.0% responded positively to safety questions
05M371,2024-25,EMS,Fair,Safety & School Climate: Fair,64.0,64.0% responded positively to safety questions
05M499,2024-25,EMS,Good,Safety & School Climate: Good,63.0,63.0% responded positively to safety questions
05M514,2024-25,EMS,Fair,Safety & School Climate: Fair,68.0,68.0% responded positively to safety questions
05M517,2024-25,EMS,Good,Safety & School Climate: Good,71.0,71.0% responded positively to safety questions
05M670,2024-25,EMS,Fair,Safety & School Climate: Fair,67.0,67.0% responded positively to safety questions
06M004,2024-25,EMS,Good,Safety & School Climate: Good,82.0,82.0% responded positively to safety questions
06M005,2024-25,EMS,Good,Safety & School Climate: Good,91.0,91.0% responded positively to safety questions
06M008,2024-25,EMS,Good,Safety & School Climate: Good,84.0,84.0% responded positively to safety questions
06M018,2024-25,EMS,,Rating not available,,Data not available
06M028,2024-25,EMS,Fair,Safety & School Climate: Fair,74.0,74.0% responded positively to safety questions
06M048,2024-25,EMS,Fair,Safety & School Climate: Fair,76.0,76.0% responded positively to safety questions
06M052,2024-25,EMS,Good,Safety & School Climate: Good,62.0,62.0% responded positively to safety questions
06M098,2024-25,EMS,Good,Safety & School Climate: Good,77.0,77.0% responded positively to safety questions
06M103,2024-25,EMS,Excellent,Safety & School Climate: Excellent,84.0,84.0% responded positively to safety questions
06M115,2024-25,EMS,Fair,Safety & School Climate: Fair,70.0,70.0% responded positively to safety questions
06M128,2024-25,EMS,Good,Safety & School Climate: Good,86.0,86.0% responded positively to safety questions
06M132,2024-25,EMS,Excellent,Safety & School Climate: Excellent,78.0,78.0% responded positively to safety questions
06M143,2024-25,EMS,Fair,Safety & School Climate: Fair,65.0,65.0% responded positively to safety questions
06M152,2024-25,EMS,Excellent,Safety & School Climate: Excellent,83.0,83.0% responded positively to safety questions
06M153,2024-25,EMS,Good,Safety & School Climate: Good,79.0,79.0% responded positively to safety questions
06M173,2024-25,EMS,Good,Safety & School Climate: Good,54.0,54.0% responded positively to safety questions
06M178,2024-25,EMS,Excellent,Safety & School Climate: Excellent,98.0,98.0% responded positively to safety questions
06M187,2024-25,EMS,Good,Safety & School Climate: Good,77.0,77.0% responded positively to safety questions
06M189,2024-25,EMS,Good,Safety & School Climate: Good,88.0,88.0% responded positively to safety questions
06M192,2024-25,EMS,Good,Safety & School Climate: Good,87.0,87.0% responded positively to safety questions
06M209,2024-25,EMS,Excellent,Safety & School Climate: Excellent,60.0,60.0% responded positively to safety questions
06M210,2024-25,EMS,Excellent,Safety & School Climate: Excellent,79.0,79.0% responded positively to safety questions
06M223,2024-25,EMS,Excellent,Safety & School Climate: Excellent,80.0,80.0% responded positively to safety questions
06M278,2024-25,EMS,Good,Safety & School Climate: Good,70.0,70.0% responded positively to safety questions
06M293,2024-25,EMS,,Rating not available,,Data not available
06M311,2024-25,EMS,Excellent,Safety & School Climate: Excellent,83.0,83.0% responded positively to safety questions
06M314,2024-25,EMS,Excellent,Safety & School Climate: Excellent,96.0,96.0% responded positively to safety questions
06M319,2024-25,EMS,Excellent,Safety & School Climate: Excellent,76.0,76.0% responded positively to safety questions
06M322,2024-25,EMS,Good,Safety & School Climate: Good,65.0,65.0% responded positively to safety questions
06M324,2024-25,EMS,Excellent,Safety & School Climate: Excellent,79.0,79.0% responded positively to safety questions
06M328,2024-25,EMS,Excellent,Safety & School Climate: Excellent,72.0,72.0% responded positively to safety questions
06M346,2024-25,EMS,Excellent,Safety & School Climate: Excellent,78.0,78.0% responded positively to safety questions
06M348,2024-25,EMS,Good,Safety & School Climate: Good,80.0,80.0% responded positively to safety questions
06M366,2024-25,EMS,Excellent,Safety & School Climate: Excellent,75.0,75.0% responded positively to safety questions
06M368,2024-25,EMS,Good,Safety & School Climate: Good,90.0,90.0% responded positively to safety questions
06M513,2024-25,EMS,Excellent,Safety & School Climate: Excellent,93.0,93.0% responded positively to safety questions
06M528,2024-25,EMS,Excellent,Safety & School Climate: Excellent,85.0,85.0% responded positively to safety questions
07X001,2024-25,EMS,Fair,Safety & School Climate: Fair,60.0,60.0% responded positively to safety questions
07X005,2024-25,EMS,Good,Safety & School Climate: Good,58.0,58.0% responded positively to safety questions
07X018,2024-25,EMS,Fair,Safety & School Climate: Fair,42.0,42.0% responded positively to safety questions
07X025,2024-25,EMS,Good,Safety & School Climate: Good,81.0,81.0% responded positively to safety questions
07X029,2024-25,EMS,Good,Safety & School Climate: Good,47.0,47.0% responded positively to safety questions
07X030,2024-25,EMS,Fair,Safety & School Climate: Fair,69.0,69.0% responded positively to safety questions
07X031,2024-25,EMS,Excellent,Safety & School Climate: Excellent,68.0,68.0% responded positively to safety questions
07X043,2024-25,EMS,Good,Safety & School Climate: Good,59.0,59.0% responded positively to safety questions
07X049,2024-25,EMS,Good,Safety & School Climate: Good,79.0,79.0% responded positively to safety questions
07X065,2024-25,EMS,Fair,Safety & School Climate: Fair,37.0,37.0% responded positively to safety questions
07X154,2024-25,EMS,Good,Safety & School Climate: Good,83.0,83.0% responded positively to safety questions
07X157,2024-25,EMS,Good,Safety & School Climate: Good,80.0,80.0% responded positively to safety questions
07X161,2024-25,EMS,Fair,Safety & School Climate: Fair,47.0,47.0% responded positively to safety questions
07X179,2024-25,EMS,Fair,Safety & School Climate: Fair,63.0,63.0% responded positively to safety questions
07X221,2024-25,EMS,Excellent,Safety & School Climate: Excellent,70.0,70.0% responded positively to safety questions
07X223,2024-25,EMS,Excellent,Safety & School Climate: Excellent,75.0,75.0% responded positively to safety questions
07X224,2024-25,EMS,Good,Safety & School Climate: Good,64.0,64.0% responded positively to safety questions
07X277,2024-25,EMS,Fair,Safety & School Climate: Fair,58.0,58.0% responded positively to safety questions
07X296,2024-25,EMS,Good,Safety & School Climate: Good,63.0,63.0% responded positively to safety questions
07X298,2024-25,EMS,Excellent,Safety & School Climate: Excellent,80.0,80.0% responded positively to safety questions
07X343,2024-25,EMS,Excellent,Safety & School Climate: Excellent,62.0,62.0% responded positively to safety questions
07X359,2024-25,EMS,Excellent,Safety & School Climate: Excellent,86.0,86.0% responded positively to safety questions
07X369,2024-25,EMS,Good,Safety & School Climate: Good,68.0,68.0% responded positively to safety questions
07X500,2024-25,EMS,Good,Safety & School Climate: Good,73.0,73.0% responded positively to safety questions
07X551,2024-25,EMS,Fair,Safety & School Climate: Fair,63.0,63.0% responded positively to safety questions
07X584,2024-25,EMS,Fair,Safety & School Climate: Fair,62.0,62.0% responded positively to safety questions
07X642,2024-25,EMS,Fair,Safety & School Climate: Fair,55.0,55.0% responded positively to safety questions
08X014,2024-25,EMS,Fair,Safety & School Climate: Fair,73.0,73.0% responded positively to safety questions
08X036,2024-25,EMS,Fair,Safety & School Climate: Fair,80.0,80.0% responded positively to safety questions
08X048,2024-25,EMS,Fair,Safety & School Climate: Fair,55.0,55.0% responded positively to safety questions
08X062,2024-25,EMS,Good,Safety & School Climate: Good,80.0,80.0% responded positively to safety questions
08X069,2024-25,EMS,Fair,Safety & School Climate: Fair,84.0,84.0% responded positively to safety questions
08X071,2024-25,EMS,Good,Safety & School Climate: Good,61.0,61.0% responded positively to safety questions
08X072,2024-25,EMS,Fair,Safety & School Climate: Fair,69.0,69.0% responded positively to safety questions
08X075,2024-25,EMS,Good,Safety & School Climate: Good,67.0,67.0% responded positively to safety questions
08X093,2024-25,EMS,,Rating not available,,Data not available
08X100,2024-25,EMS,Good,Safety & School Climate: Good,84.0,84.0% responded positively to safety questions
08X101,2024-25,EMS,Good,Safety & School Climate: Good,62.0,62.0% responded positively to safety questions
08X107,2024-25,EMS,Good,Safety & School Climate: Good,83.0,83.0% responded positively to safety questions
08X119,2024-25,EMS,Good,Safety & School Climate: Good,84.0,84.0% responded positively to safety questions
08X123,2024-25,EMS,Fair,Safety & School Climate: Fair,63.0,63.0% responded positively to safety questions
08X130,2024-25,EMS,Good,Safety & School Climate: Good,76.0,76.0% responded positively to safety questions
08X131,2024-25,EMS,Good,Safety & School Climate: Good,72.0,72.0% responded positively to safety questions
08X138,2024-25,EMS,Good,Safety & School Climate: Good,86.0,86.0% responded positively to safety questions
08X140,2024-25,EMS,Good,Safety & School Climate: Good,73.0,73.0% responded positively to safety questions
08X146,2024-25,EMS,Good,Safety & School Climate: Good,78.0,78.0% responded positively to safety questions
